name,dept,area,count,adjustedcount,year
Yi Yang 0001,Zhejiang University,cvpr,6.0,1.15,2018
Yi Yang 0001,Zhejiang University,cvpr,8.0,2.1,2019
Yi Yang 0001,Zhejiang University,cvpr,8.0,2.3929,2020
Yi Yang 0001,Zhejiang University,cvpr,11.0,2.8762,2021
Yi Yang 0001,Zhejiang University,cvpr,13.0,2.2552,2022
Yi Yang 0001,Zhejiang University,cvpr,13.0,2.7667,2023
Yi Yang 0001,Zhejiang University,cvpr,14.0,3.0671,2024
Yi Yang 0001,Zhejiang University,cvpr,6.0,1.5833,2025
Yi Yang 0001,Zhejiang University,eccv,1.0,0.2,2014
Yi Yang 0001,Zhejiang University,eccv,7.0,1.7333,2018
Yi Yang 0001,Zhejiang University,eccv,7.0,1.7595,2020
Yi Yang 0001,Zhejiang University,eccv,2.0,0.45,2022
Yi Yang 0001,Zhejiang University,eccv,9.0,2.0429,2024
Yi Yang 0001,Zhejiang University,emnlp,1.0,0.14286,2022
Yi Yang 0001,Zhejiang University,iccv,3.0,0.56667,2013
Yi Yang 0001,Zhejiang University,iccv,4.0,0.86667,2017
Yi Yang 0001,Zhejiang University,iccv,9.0,2.55,2019
Yi Yang 0001,Zhejiang University,iccv,11.0,2.4333,2021
Yi Yang 0001,Zhejiang University,iccv,14.0,2.7802,2023
Yi Yang 0001,Zhejiang University,icde,1.0,0.25,2013
Yi Yang 0001,Zhejiang University,iclr,1.0,0.14286,2019
Yi Yang 0001,Zhejiang University,iclr,2.0,0.7,2020
Yi Yang 0001,Zhejiang University,iclr,1.0,0.2,2021
Yi Yang 0001,Zhejiang University,iclr,1.0,0.33333,2022
Yi Yang 0001,Zhejiang University,iclr,4.0,1.0833,2023
Yi Yang 0001,Zhejiang University,iclr,1.0,0.25,2024
Yi Yang 0001,Zhejiang University,iclr,5.0,1.0929,2025
Yi Yang 0001,Zhejiang University,icml,1.0,0.25,2015
Yi Yang 0001,Zhejiang University,icml,2.0,0.4,2024
Yi Yang 0001,Zhejiang University,icml,4.0,0.86667,2025
Yi Yang 0001,Zhejiang University,ijcai,1.0,0.2,2011
Yi Yang 0001,Zhejiang University,ijcai,3.0,0.78333,2013
Yi Yang 0001,Zhejiang University,ijcai,3.0,0.50952,2015
Yi Yang 0001,Zhejiang University,ijcai,1.0,0.16667,2016
Yi Yang 0001,Zhejiang University,ijcai,4.0,0.76667,2018
Yi Yang 0001,Zhejiang University,ijcai,2.0,0.58333,2019
Yi Yang 0001,Zhejiang University,ijcai,1.0,0.5,2020
Yi Yang 0001,Zhejiang University,ijcai,2.0,0.66667,2023
Yi Yang 0001,Zhejiang University,ijcai,2.0,0.41667,2025
Yi Yang 0001,Zhejiang University,kdd,1.0,0.33333,2017
Yi Yang 0001,Zhejiang University,naacl,1.0,0.2,2021
Yi Yang 0001,Zhejiang University,naacl,1.0,0.11111,2022
Yi Yang 0001,Zhejiang University,nips,2.0,0.75,2019
Yi Yang 0001,Zhejiang University,nips,3.0,0.73333,2020
Yi Yang 0001,Zhejiang University,nips,2.0,0.58333,2021
Yi Yang 0001,Zhejiang University,nips,3.0,1.0,2022
Yi Yang 0001,Zhejiang University,nips,4.0,0.86667,2023
Yi Yang 0001,Zhejiang University,nips,7.0,1.8667,2024
Yi Yang 0001,Zhejiang University,sigir,1.0,0.16667,2014
Yi Yang 0001,Zhejiang University,sigir,1.0,0.25,2022
Yi Yang 0001,Zhejiang University,sigir,1.0,0.2,2025
Yi Yang 0001,Zhejiang University,sigmod,1.0,0.2,2013
Yilun Zhao 0001,Zhejiang University,acl,1.0,0.25000,2022
Yilun Zhao 0001,Zhejiang University,acl,2.0,0.21591,2023
Yilun Zhao 0001,Zhejiang University,acl,3.0,0.51667,2024
Yilun Zhao 0001,Zhejiang University,acl,5.0,1.02500,2025
Yilun Zhao 0001,Zhejiang University,cvpr,1.0,0.06250,2025
Yilun Zhao 0001,Zhejiang University,emnlp,2.0,0.34286,2022
Yilun Zhao 0001,Zhejiang University,emnlp,2.0,0.20833,2023
Yilun Zhao 0001,Zhejiang University,emnlp,3.0,0.32857,2024
Yilun Zhao 0001,Zhejiang University,iclr,2.0,0.22619,2025
Yilun Zhao 0001,Zhejiang University,naacl,1.0,0.20000,2024
Yilun Zhao 0001,Zhejiang University,naacl,3.0,0.62500,2025
Yilun Zhao 0001,Zhejiang University,nips,1.0,0.11111,2024
Ying Wei 0001,Zhejiang University,aaai,1.0,0.2,2016
Ying Wei 0001,Zhejiang University,aaai,2.0,0.45,2018
Ying Wei 0001,Zhejiang University,aaai,1.0,0.2,2019
Ying Wei 0001,Zhejiang University,aaai,1.0,0.125,2020
Ying Wei 0001,Zhejiang University,aaai,1.0,0.16667,2023
Ying Wei 0001,Zhejiang University,aaai,1.0,0.14286,2024
Ying Wei 0001,Zhejiang University,acl,1.0,0.33333,2023
Ying Wei 0001,Zhejiang University,acl,1.0,0.14286,2024
Ying Wei 0001,Zhejiang University,acl,1.0,0.33333,2025
Ying Wei 0001,Zhejiang University,cvpr,1.0,0.2,2023
Ying Wei 0001,Zhejiang University,cvpr,1.0,0.125,2024
Ying Wei 0001,Zhejiang University,emnlp,1.0,0.16667,2019
Ying Wei 0001,Zhejiang University,emnlp,1.0,0.14286,2020
Ying Wei 0001,Zhejiang University,emnlp,1.0,0.16667,2021
Ying Wei 0001,Zhejiang University,emnlp,1.0,0.16667,2024
Ying Wei 0001,Zhejiang University,iccv,1.0,0.33333,2023
Ying Wei 0001,Zhejiang University,iclr,2.0,0.36667,2024
Ying Wei 0001,Zhejiang University,iclr,3.0,0.43611,2025
Ying Wei 0001,Zhejiang University,icml,1.0,0.25,2018
Ying Wei 0001,Zhejiang University,icml,1.0,0.25,2019
Ying Wei 0001,Zhejiang University,icml,2.0,0.45833,2021
Ying Wei 0001,Zhejiang University,icml,2.0,0.325,2022
Ying Wei 0001,Zhejiang University,icml,3.0,0.58333,2024
Ying Wei 0001,Zhejiang University,icml,2.0,0.28333,2025
Ying Wei 0001,Zhejiang University,ijcai,2.0,0.45,2017
Ying Wei 0001,Zhejiang University,kdd,1.0,0.2,2014
Ying Wei 0001,Zhejiang University,kdd,1.0,0.33333,2016
Ying Wei 0001,Zhejiang University,kdd,1.0,0.2,2020
Ying Wei 0001,Zhejiang University,nips,1.0,0.33333,2018
Ying Wei 0001,Zhejiang University,nips,2.0,0.30952,2020
Ying Wei 0001,Zhejiang University,nips,2.0,0.30952,2021
Ying Wei 0001,Zhejiang University,nips,3.0,1.0,2022
Ying Wei 0001,Zhejiang University,nips,2.0,0.4,2023
Ying Wei 0001,Zhejiang University,nips,3.0,0.47778,2024
Ying Wei 0001,Zhejiang University,www,1.0,0.2,2019
Yingcai Wu,Zhejiang University,aaai,1.0,0.16667,2024
Yingcai Wu,Zhejiang University,aaai,1.0,0.125,2025
Yingcai Wu,Zhejiang University,ccs,1.0,0.125,2024
Yingcai Wu,Zhejiang University,chiconf,1.0,0.2,2018
Yingcai Wu,Zhejiang University,chiconf,1.0,0.11111,2021
Yingcai Wu,Zhejiang University,chiconf,1.0,0.16667,2023
Yingcai Wu,Zhejiang University,chiconf,3.0,0.40952,2024
Yingcai Wu,Zhejiang University,chiconf,5.0,0.86667,2025
Yingcai Wu,Zhejiang University,eurographics,1.0,0.16667,2009
Yingcai Wu,Zhejiang University,eurographics,2.0,0.45,2011
Yingcai Wu,Zhejiang University,eurographics,1.0,0.2,2016
Yingcai Wu,Zhejiang University,eurographics,1.0,0.125,2023
Yingcai Wu,Zhejiang University,kdd,1.0,0.1,2021
Yingcai Wu,Zhejiang University,ubicomp,1.0,0.11111,2020
Yingcai Wu,Zhejiang University,uist,2.0,0.29167,2023
Yingcai Wu,Zhejiang University,uist,1.0,0.11111,2024
Yingcai Wu,Zhejiang University,uist,5.0,0.57897,2025
Yingcai Wu,Zhejiang University,vis,1.0,0.2,2008
Yingcai Wu,Zhejiang University,vis,3.0,0.6,2009
Yingcai Wu,Zhejiang University,vis,1.0,0.14286,2010
Yingcai Wu,Zhejiang University,vis,1.0,0.33333,2012
Yingcai Wu,Zhejiang University,vis,2.0,0.34286,2013
Yingcai Wu,Zhejiang University,vis,3.0,0.56667,2014
Yingcai Wu,Zhejiang University,vis,1.0,0.14286,2017
Yingcai Wu,Zhejiang University,vis,1.0,0.14286,2018
Yingcai Wu,Zhejiang University,vis,3.0,0.45833,2019
Yingcai Wu,Zhejiang University,vis,2.0,0.25,2020
Yingcai Wu,Zhejiang University,vis,7.0,1.0861,2021
Yingcai Wu,Zhejiang University,vis,9.0,1.3325,2022
Yingcai Wu,Zhejiang University,vis,11.0,1.7659,2023
Yingcai Wu,Zhejiang University,vis,3.0,0.40278,2024
Yingcai Wu,Zhejiang University,vis,5.0,0.70238,2025
Yingcai Wu,Zhejiang University,vr,1.0,0.16667,2024
Yingjie Xia,Zhejiang University,acl,1.0,0.14286,2025
Yingjie Xia,Zhejiang University,ijcai,2.0,0.47619,2025
Yong Liu 0007,Zhejiang University,aaai,1.0,0.25,2006
Yong Liu 0007,Zhejiang University,aaai,4.0,0.72778,2020
Yong Liu 0007,Zhejiang University,aaai,4.0,0.55952,2021
Yong Liu 0007,Zhejiang University,aaai,1.0,0.14286,2022
Yong Liu 0007,Zhejiang University,aaai,1.0,0.25,2023
Yong Liu 0007,Zhejiang University,aaai,1.0,0.11111,2024
Yong Liu 0007,Zhejiang University,aaai,1.0,0.125,2025
Yong Liu 0007,Zhejiang University,cvpr,1.0,0.33333,2017
Yong Liu 0007,Zhejiang University,cvpr,2.0,0.225,2020
Yong Liu 0007,Zhejiang University,cvpr,1.0,0.16667,2022
Yong Liu 0007,Zhejiang University,cvpr,3.0,0.40278,2023
Yong Liu 0007,Zhejiang University,cvpr,3.0,0.34488,2024
Yong Liu 0007,Zhejiang University,cvpr,2.0,0.25397,2025
Yong Liu 0007,Zhejiang University,eccv,1.0,0.14286,2020
Yong Liu 0007,Zhejiang University,eccv,5.0,0.74563,2022
Yong Liu 0007,Zhejiang University,eccv,3.0,0.44286,2024
Yong Liu 0007,Zhejiang University,emnlp,1.0,0.14286,2024
Yong Liu 0007,Zhejiang University,iccv,1.0,0.16667,2019
Yong Liu 0007,Zhejiang University,iccv,2.0,0.3,2021
Yong Liu 0007,Zhejiang University,iccv,5.0,0.80278,2023
Yong Liu 0007,Zhejiang University,iclr,1.0,0.11111,2020
Yong Liu 0007,Zhejiang University,iclr,1.0,0.14286,2024
Yong Liu 0007,Zhejiang University,icml,1.0,0.125,2025
Yong Liu 0007,Zhejiang University,icra,1.0,0.25,2014
Yong Liu 0007,Zhejiang University,icra,2.0,0.58333,2015
Yong Liu 0007,Zhejiang University,icra,1.0,0.2,2016
Yong Liu 0007,Zhejiang University,icra,3.0,0.56667,2017
Yong Liu 0007,Zhejiang University,icra,1.0,0.16667,2019
Yong Liu 0007,Zhejiang University,icra,3.0,0.42063,2021
Yong Liu 0007,Zhejiang University,icra,4.0,0.7,2023
Yong Liu 0007,Zhejiang University,icra,4.0,0.60119,2024
Yong Liu 0007,Zhejiang University,icra,2.0,0.26786,2025
Yong Liu 0007,Zhejiang University,ijcai,2.0,0.45,2019
Yong Liu 0007,Zhejiang University,iros,1.0,0.125,2015
Yong Liu 0007,Zhejiang University,iros,1.0,0.33333,2016
Yong Liu 0007,Zhejiang University,iros,1.0,0.25,2017
Yong Liu 0007,Zhejiang University,iros,4.0,0.9,2019
Yong Liu 0007,Zhejiang University,iros,4.0,0.59683,2020
Yong Liu 0007,Zhejiang University,iros,6.0,0.875,2021
Yong Liu 0007,Zhejiang University,iros,1.0,0.16667,2022
Yong Liu 0007,Zhejiang University,iros,6.0,1.0095,2023
Yong Liu 0007,Zhejiang University,iros,3.0,0.48571,2024
Yong Liu 0007,Zhejiang University,iros,3.0,0.45,2025
Yong Liu 0007,Zhejiang University,nips,1.0,0.1,2021
Yong Liu 0007,Zhejiang University,nips,1.0,0.14286,2023
Yong Liu 0007,Zhejiang University,nips,2.0,0.17143,2024
Yong Liu 0007,Zhejiang University,siggraph-asia,1.0,0.125,2022
Yongchuan Tang,Zhejiang University,aaai,1.0,0.25,2019
Yongchuan Tang,Zhejiang University,aaai,1.0,0.2,2020
Yongchuan Tang,Zhejiang University,iccv,1.0,0.2,2021
Yongchuan Tang,Zhejiang University,ijcai,1.0,0.33333,2018
Yongshan Ding 0001,Yale University,asplos,2.0,0.41667,2025
Yongshan Ding 0001,Yale University,dac,2.0,0.30952,2022
Yongshan Ding 0001,Yale University,hpca,1.0,0.14286,2021
Yongshan Ding 0001,Yale University,hpca,1.0,0.14286,2022
Yongshan Ding 0001,Yale University,iccad,1.0,0.1,2022
Yongshan Ding 0001,Yale University,isca,1.0,0.11111,2018
Yongshan Ding 0001,Yale University,isca,2.0,0.30952,2020
Yongshan Ding 0001,Yale University,micro,1.0,0.16667,2018
Yongshan Ding 0001,Yale University,micro,1.0,0.11111,2019
Yongshan Ding 0001,Yale University,micro,1.0,0.16667,2020
Yongshan Ding 0001,Yale University,micro,1.0,0.2,2023
Yongwang Zhao,Zhejiang University,cav,1.0,0.5,2019
Yongwang Zhao,Zhejiang University,ccs,1.0,0.16667,2025
Yongwang Zhao,Zhejiang University,oopsla,1.0,0.16667,2025
Youyi Zheng,Zhejiang University,cvpr,3.0,0.45833,2022
Youyi Zheng,Zhejiang University,cvpr,1.0,0.2,2023
Youyi Zheng,Zhejiang University,cvpr,1.0,0.11111,2024
Youyi Zheng,Zhejiang University,cvpr,2.0,0.4,2025
Youyi Zheng,Zhejiang University,eccv,3.0,0.61667,2024
Youyi Zheng,Zhejiang University,eurographics,2.0,0.7,2010
Youyi Zheng,Zhejiang University,eurographics,1.0,0.2,2011
Youyi Zheng,Zhejiang University,eurographics,1.0,0.33333,2013
Youyi Zheng,Zhejiang University,eurographics,2.0,0.5,2014
Youyi Zheng,Zhejiang University,eurographics,1.0,0.25,2016
Youyi Zheng,Zhejiang University,eurographics,2.0,0.41667,2018
Youyi Zheng,Zhejiang University,iclr,1.0,0.11111,2025
Youyi Zheng,Zhejiang University,siggraph,1.0,0.16667,2012
Youyi Zheng,Zhejiang University,siggraph,1.0,0.16667,2019
Youyi Zheng,Zhejiang University,siggraph,1.0,0.125,2023
Youyi Zheng,Zhejiang University,siggraph,1.0,0.2,2025
Youyi Zheng,Zhejiang University,siggraph-asia,1.0,0.14286,2014
Youyi Zheng,Zhejiang University,siggraph-asia,2.0,0.36667,2018
Youyi Zheng,Zhejiang University,siggraph-asia,1.0,0.25,2019
Youyi Zheng,Zhejiang University,siggraph-asia,1.0,0.14286,2020
Youyi Zheng,Zhejiang University,siggraph-asia,1.0,0.2,2021
Youyi Zheng,Zhejiang University,siggraph-asia,2.0,0.53333,2022
Youyi Zheng,Zhejiang University,siggraph-asia,1.0,0.16667,2024
Youyi Zheng,Zhejiang University,uist,1.0,0.2,2017
Youyi Zheng,Zhejiang University,vr,1.0,0.25,2024
Yu Li 0007,Zhejiang University,aaai,1.0,0.25,2025
Yu Li 0007,Zhejiang University,acl,2.0,0.24286,2025
Yu Li 0007,Zhejiang University,ccs,1.0,0.2,2020
Yu Li 0007,Zhejiang University,dac,1.0,0.2,2021
Yu Li 0007,Zhejiang University,iclr,1.0,0.25,2025
Yu Li 0007,Zhejiang University,icml,1.0,0.25,2024
Yu Li 0007,Zhejiang University,icml,1.0,0.090909,2025
Yu Li 0007,Zhejiang University,ijcai,1.0,0.16667,2021
Yu Li 0007,Zhejiang University,issta,1.0,0.33333,2022
Yu Li 0007,Zhejiang University,ndss,1.0,0.2,2022
Yu Li 0007,Zhejiang University,nips,1.0,0.2,2021
Yu Li 0007,Zhejiang University,nips,1.0,0.33333,2023
Yu Li 0007,Zhejiang University,nips,2.0,0.5,2024
Yubo Tao,Zhejiang University,aaai,1.0,0.14286,2025
Yubo Tao,Zhejiang University,eurographics,1.0,0.14286,2013
Yubo Tao,Zhejiang University,eurographics,2.0,0.53333,2015
Yubo Tao,Zhejiang University,eurographics,1.0,0.2,2016
Yubo Tao,Zhejiang University,eurographics,1.0,0.16667,2022
Yubo Tao,Zhejiang University,ijcai,1.0,0.14286,2022
Yubo Tao,Zhejiang University,vis,1.0,0.16667,2012
Yuchen Mao 0001,Zhejiang University,focs,1.0,0.25,2024
Yuchen Mao 0001,Zhejiang University,soda,1.0,0.25,2024
Yuchen Mao 0001,Zhejiang University,stoc,2.0,0.5,2024
Yuchen Mao 0001,Zhejiang University,stoc,1.0,0.33333,2025
Yueting Zhuang,Zhejiang University,aaai,2.0,0.4,2010
Yueting Zhuang,Zhejiang University,aaai,2.0,0.36667,2013
Yueting Zhuang,Zhejiang University,aaai,3.0,0.56667,2015
Yueting Zhuang,Zhejiang University,aaai,2.0,0.41667,2016
Yueting Zhuang,Zhejiang University,aaai,1.0,0.16667,2017
Yueting Zhuang,Zhejiang University,aaai,2.0,0.4,2018
Yueting Zhuang,Zhejiang University,aaai,2.0,0.26786,2019
Yueting Zhuang,Zhejiang University,aaai,1.0,0.16667,2020
Yueting Zhuang,Zhejiang University,aaai,4.0,0.65238,2021
Yueting Zhuang,Zhejiang University,aaai,2.0,0.26786,2022
Yueting Zhuang,Zhejiang University,aaai,1.0,0.16667,2024
Yueting Zhuang,Zhejiang University,aaai,1.0,0.16667,2025
Yueting Zhuang,Zhejiang University,acl,1.0,0.16667,2018
Yueting Zhuang,Zhejiang University,acl,1.0,0.16667,2020
Yueting Zhuang,Zhejiang University,acl,1.0,0.16667,2021
Yueting Zhuang,Zhejiang University,acl,1.0,0.125,2022
Yueting Zhuang,Zhejiang University,acl,2.0,0.29167,2023
Yueting Zhuang,Zhejiang University,acl,4.0,0.56786,2024
Yueting Zhuang,Zhejiang University,acl,2.0,0.18333,2025
Yueting Zhuang,Zhejiang University,cvpr,1.0,0.25,2008
Yueting Zhuang,Zhejiang University,cvpr,1.0,0.2,2010
Yueting Zhuang,Zhejiang University,cvpr,1.0,0.2,2012
Yueting Zhuang,Zhejiang University,cvpr,1.0,0.2,2016
Yueting Zhuang,Zhejiang University,cvpr,1.0,0.2,2017
Yueting Zhuang,Zhejiang University,cvpr,1.0,0.16667,2019
Yueting Zhuang,Zhejiang University,cvpr,2.0,0.30952,2020
Yueting Zhuang,Zhejiang University,cvpr,4.0,0.44722,2022
Yueting Zhuang,Zhejiang University,cvpr,1.0,0.11111,2024
Yueting Zhuang,Zhejiang University,cvpr,3.0,0.28333,2025
Yueting Zhuang,Zhejiang University,emnlp,1.0,0.2,2017
Yueting Zhuang,Zhejiang University,emnlp,2.0,0.27778,2019
Yueting Zhuang,Zhejiang University,emnlp,1.0,0.11111,2020
Yueting Zhuang,Zhejiang University,emnlp,1.0,0.2,2021
Yueting Zhuang,Zhejiang University,emnlp,1.0,0.14286,2022
Yueting Zhuang,Zhejiang University,emnlp,3.0,0.40043,2024
Yueting Zhuang,Zhejiang University,iccv,1.0,0.5,2007
Yueting Zhuang,Zhejiang University,iccv,1.0,0.25,2017
Yueting Zhuang,Zhejiang University,iccv,2.0,0.23611,2021
Yueting Zhuang,Zhejiang University,iccv,4.0,0.55833,2023
Yueting Zhuang,Zhejiang University,iclr,1.0,0.1,2024
Yueting Zhuang,Zhejiang University,icml,2.0,0.25758,2022
Yueting Zhuang,Zhejiang University,icml,1.0,0.2,2023
Yueting Zhuang,Zhejiang University,icml,2.0,0.23611,2024
Yueting Zhuang,Zhejiang University,icml,2.0,0.14359,2025
Yueting Zhuang,Zhejiang University,ijcai,2.0,0.36667,2015
Yueting Zhuang,Zhejiang University,ijcai,3.0,0.48571,2016
Yueting Zhuang,Zhejiang University,ijcai,3.0,0.56667,2017
Yueting Zhuang,Zhejiang University,ijcai,5.0,0.76786,2018
Yueting Zhuang,Zhejiang University,ijcai,1.0,0.16667,2019
Yueting Zhuang,Zhejiang University,ijcai,1.0,0.16667,2020
Yueting Zhuang,Zhejiang University,ijcai,1.0,0.2,2021
Yueting Zhuang,Zhejiang University,ijcai,1.0,0.14286,2025
Yueting Zhuang,Zhejiang University,iros,1.0,0.16667,2022
Yueting Zhuang,Zhejiang University,naacl,1.0,0.14286,2019
Yueting Zhuang,Zhejiang University,nips,1.0,0.14286,2018
Yueting Zhuang,Zhejiang University,nips,1.0,0.2,2020
Yueting Zhuang,Zhejiang University,nips,1.0,0.125,2021
Yueting Zhuang,Zhejiang University,nips,1.0,0.11111,2022
Yueting Zhuang,Zhejiang University,nips,2.0,0.33333,2023
Yueting Zhuang,Zhejiang University,nips,1.0,0.11111,2024
Yueting Zhuang,Zhejiang University,sigir,1.0,0.16667,2013
Yueting Zhuang,Zhejiang University,sigir,1.0,0.16667,2014
Yueting Zhuang,Zhejiang University,sigir,1.0,0.16667,2019
Yueting Zhuang,Zhejiang University,sigir,1.0,0.16667,2021
Yueting Zhuang,Zhejiang University,vldb,1.0,0.2,2014
Yueting Zhuang,Zhejiang University,www,1.0,0.33333,2002
Yueting Zhuang,Zhejiang University,www,1.0,0.16667,2018
Yueting Zhuang,Zhejiang University,www,1.0,0.16667,2019
Yunhe Pan,Zhejiang University,aaai,1.0,0.25,2004
Yunhe Pan,Zhejiang University,aaai,1.0,0.25,2006
Yunhe Pan,Zhejiang University,aaai,1.0,0.25,2007
Yunhe Pan,Zhejiang University,eurographics,1.0,0.33333,2000
Yunhe Pan,Zhejiang University,eurographics,1.0,0.25,2002
Yunhe Pan,Zhejiang University,eurographics,1.0,0.25,2003
Yunhe Pan,Zhejiang University,eurographics,1.0,0.2,2007
Yunhe Pan,Zhejiang University,eurographics,1.0,0.2,2008
Yunhe Pan,Zhejiang University,kdd,1.0,0.25,2002
Yunjun Gao,Zhejiang University,aaai,1.0,0.16667,2019
Yunjun Gao,Zhejiang University,aaai,2.0,0.33333,2021
Yunjun Gao,Zhejiang University,cvpr,1.0,0.14286,2022
Yunjun Gao,Zhejiang University,icde,1.0,0.2,2014
Yunjun Gao,Zhejiang University,icde,1.0,0.2,2015
Yunjun Gao,Zhejiang University,icde,2.0,0.34286,2016
Yunjun Gao,Zhejiang University,icde,1.0,0.16667,2017
Yunjun Gao,Zhejiang University,icde,3.0,0.61667,2018
Yunjun Gao,Zhejiang University,icde,2.0,0.36667,2019
Yunjun Gao,Zhejiang University,icde,3.0,0.5,2020
Yunjun Gao,Zhejiang University,icde,2.0,0.36667,2021
Yunjun Gao,Zhejiang University,icde,7.0,1.1909,2022
Yunjun Gao,Zhejiang University,icde,6.0,0.97738,2023
Yunjun Gao,Zhejiang University,icde,11.0,1.7952,2024
Yunjun Gao,Zhejiang University,icde,9.0,1.6833,2025
Yunjun Gao,Zhejiang University,icml,2.0,0.29167,2025
Yunjun Gao,Zhejiang University,ijcai,1.0,0.2,2022
Yunjun Gao,Zhejiang University,kdd,2.0,0.30952,2022
Yunjun Gao,Zhejiang University,kdd,1.0,0.125,2023
Yunjun Gao,Zhejiang University,kdd,1.0,0.14286,2024
Yunjun Gao,Zhejiang University,nips,1.0,0.14286,2022
Yunjun Gao,Zhejiang University,oakland,1.0,0.14286,2025
Yunjun Gao,Zhejiang University,sigir,1.0,0.2,2011
Yunjun Gao,Zhejiang University,sigir,1.0,0.2,2021
Yunjun Gao,Zhejiang University,sigir,2.0,0.34286,2022
Yunjun Gao,Zhejiang University,sigir,2.0,0.30952,2023
Yunjun Gao,Zhejiang University,sigir,1.0,0.16667,2025
Yunjun Gao,Zhejiang University,sigmod,1.0,0.5,2009
Yunjun Gao,Zhejiang University,sigmod,2.0,0.36667,2015
Yunjun Gao,Zhejiang University,sigmod,1.0,0.2,2020
Yunjun Gao,Zhejiang University,sigmod,2.0,0.36667,2023
Yunjun Gao,Zhejiang University,sigmod,5.0,0.76667,2024
Yunjun Gao,Zhejiang University,sigmod,4.0,0.66667,2025
Yunjun Gao,Zhejiang University,vldb,1.0,0.2,2015
Yunjun Gao,Zhejiang University,vldb,1.0,0.16667,2017
Yunjun Gao,Zhejiang University,vldb,1.0,0.2,2018
Yunjun Gao,Zhejiang University,vldb,1.0,0.16667,2019
Yunjun Gao,Zhejiang University,vldb,4.0,0.67778,2021
Yunjun Gao,Zhejiang University,vldb,2.0,0.34286,2022
Yunjun Gao,Zhejiang University,vldb,7.0,0.94127,2023
Yunjun Gao,Zhejiang University,vldb,5.0,0.825,2024
Yunjun Gao,Zhejiang University,vldb,6.0,0.9623,2025
Yunjun Gao,Zhejiang University,www,2.0,0.325,2023
Yunjun Gao,Zhejiang University,www,1.0,0.125,2024
Zeke Wang,Zhejiang University,dac,1.0,0.14286,2022
Zeke Wang,Zhejiang University,dac,1.0,0.125,2023
Zeke Wang,Zhejiang University,eurosys,1.0,0.2,2020
Zeke Wang,Zhejiang University,hpca,1.0,0.25,2016
Zeke Wang,Zhejiang University,hpca,1.0,0.090909,2023
Zeke Wang,Zhejiang University,hpca,1.0,0.14286,2025
Zeke Wang,Zhejiang University,icde,1.0,0.25,2024
Zeke Wang,Zhejiang University,icde,3.0,0.33611,2025
Zeke Wang,Zhejiang University,iclr,1.0,0.14286,2025
Zeke Wang,Zhejiang University,isca,1.0,0.090909,2023
Zeke Wang,Zhejiang University,nsdi,1.0,0.14286,2018
Zeke Wang,Zhejiang University,nsdi,1.0,0.25,2024
Zeke Wang,Zhejiang University,sc,1.0,0.14286,2024
Zeke Wang,Zhejiang University,sc,2.0,0.26786,2025
Zeke Wang,Zhejiang University,sigcomm,1.0,0.0625,2023
Zeke Wang,Zhejiang University,usenixatc,1.0,0.2,2022
Zeke Wang,Zhejiang University,usenixatc,1.0,0.090909,2023
Zeke Wang,Zhejiang University,usenixatc,1.0,0.16667,2025
Zeke Wang,Zhejiang University,vldb,1.0,0.16667,2019
Zhan Qin,Zhejiang University,ccs,1.0,0.16667,2016
Zhan Qin,Zhejiang University,ccs,1.0,0.16667,2017
Zhan Qin,Zhejiang University,ccs,1.0,0.14286,2019
Zhan Qin,Zhejiang University,ccs,1.0,0.2,2022
Zhan Qin,Zhejiang University,ccs,1.0,0.25,2023
Zhan Qin,Zhejiang University,ccs,3.0,0.43452,2024
Zhan Qin,Zhejiang University,ccs,1.0,0.2,2025
Zhan Qin,Zhejiang University,dac,1.0,0.14286,2020
Zhan Qin,Zhejiang University,iccv,1.0,0.16667,2021
Zhan Qin,Zhejiang University,iccv,1.0,0.16667,2023
Zhan Qin,Zhejiang University,iclr,1.0,0.2,2022
Zhan Qin,Zhejiang University,iclr,1.0,0.2,2024
Zhan Qin,Zhejiang University,iclr,1.0,0.14286,2025
Zhan Qin,Zhejiang University,icml,1.0,0.14286,2021
Zhan Qin,Zhejiang University,issta,1.0,0.1,2023
Zhan Qin,Zhejiang University,kdd,1.0,0.125,2018
Zhan Qin,Zhejiang University,kdd,1.0,0.125,2023
Zhan Qin,Zhejiang University,ndss,1.0,0.14286,2020
Zhan Qin,Zhejiang University,ndss,2.0,0.30952,2025
Zhan Qin,Zhejiang University,nips,1.0,0.25,2023
Zhan Qin,Zhejiang University,oakland,3.0,0.55952,2024
Zhan Qin,Zhejiang University,sensys,1.0,0.11111,2015
Zhan Qin,Zhejiang University,sigmod,1.0,0.14286,2024
